0 Intro,1 Verse,2 Chorus,3 Instrumental,4 Bridge,5 End,,,
0.18,0.20,0.07,0.17,0.21,0.18,0.00,130.50,4.00
0.18,0.20,0.07,0.17,0.21,0.18,0.00,130.52,4.00
0.18,0.21,0.07,0.17,0.20,0.18,0.00,130.55,1.00
0.18,0.21,0.07,0.17,0.20,0.18,0.00,130.57,1.00
0.17,0.21,0.07,0.17,0.20,0.18,0.00,130.60,1.00
0.17,0.21,0.07,0.17,0.20,0.18,0.00,130.62,1.00
0.17,0.21,0.07,0.17,0.20,0.18,0.00,130.65,1.00
0.17,0.21,0.06,0.17,0.20,0.18,0.00,130.67,1.00
0.17,0.21,0.06,0.17,0.20,0.18,0.00,130.70,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.72,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.75,1.00
0.16,0.22,0.06,0.17,0.20,0.19,0.00,130.77,1.00
0.16,0.22,0.06,0.17,0.20,0.19,0.00,130.80,1.00
0.17,0.22,0.06,0.17,0.20,0.19,0.00,130.82,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.85,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.87,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.90,1.00
0.17,0.21,0.06,0.17,0.20,0.19,0.00,130.92,1.00
0.17,0.21,0.06,0.18,0.20,0.19,0.00,130.95,1.00
0.17,0.21,0.06,0.18,0.20,0.19,0.00,130.97,1.00
0.16,0.20,0.06,0.18,0.21,0.19,0.00,131.00,4.00
0.16,0.20,0.06,0.18,0.21,0.19,0.00,131.02,4.00
0.16,0.20,0.06,0.18,0.21,0.19,0.00,131.05,4.00
0.16,0.20,0.06,0.18,0.21,0.19,0.00,131.07,4.00
0.16,0.21,0.06,0.17,0.21,0.19,0.00,131.10,4.00
0.17,0.21,0.06,0.17,0.20,0.18,0.00,131.12,1.00
0.17,0.21,0.06,0.17,0.20,0.18,0.00,131.15,1.00
0.17,0.22,0.07,0.17,0.20,0.18,0.00,131.17,1.00
0.17,0.22,0.07,0.17,0.20,0.17,0.00,131.20,1.00
0.17,0.22,0.08,0.17,0.20,0.17,0.00,131.22,1.00
0.17,0.22,0.08,0.17,0.19,0.17,0.00,131.25,1.00
0.17,0.22,0.09,0.17,0.19,0.16,0.00,131.27,1.00
0.16,0.23,0.09,0.16,0.19,0.16,0.00,131.30,1.00
0.16,0.23,0.09,0.16,0.19,0.16,0.00,131.32,1.00
0.17,0.23,0.10,0.16,0.19,0.16,0.00,131.35,1.00
0.17,0.23,0.10,0.15,0.19,0.15,0.00,131.37,1.00
0.17,0.23,0.10,0.15,0.19,0.15,0.00,131.40,1.00
0.17,0.23,0.11,0.15,0.19,0.15,0.00,131.42,1.00
0.17,0.23,0.11,0.14,0.19,0.15,0.00,131.45,1.00
0.17,0.23,0.11,0.14,0.19,0.15,0.00,131.47,1.00
0.17,0.23,0.11,0.14,0.19,0.16,0.00,131.50,1.00
0.18,0.23,0.10,0.14,0.19,0.16,0.00,131.52,1.00
0.18,0.23,0.10,0.14,0.19,0.16,0.00,131.55,1.00
0.18,0.23,0.09,0.14,0.20,0.16,0.00,131.57,1.00
0.18,0.22,0.08,0.14,0.20,0.17,0.00,131.60,1.00
0.18,0.22,0.08,0.14,0.20,0.17,0.00,131.62,1.00
0.18,0.22,0.08,0.15,0.21,0.17,0.00,131.65,1.00
0.18,0.22,0.08,0.15,0.21,0.16,0.00,131.67,1.00
0.17,0.22,0.08,0.16,0.21,0.16,0.00,131.70,1.00
0.17,0.21,0.08,0.16,0.21,0.16,0.00,131.72,1.00
0.17,0.21,0.08,0.17,0.21,0.17,0.00,131.75,1.00
0.17,0.21,0.08,0.17,0.21,0.17,0.00,131.77,1.00
0.16,0.21,0.07,0.17,0.21,0.18,0.00,131.80,1.00
0.17,0.21,0.07,0.17,0.21,0.18,0.00,131.82,1.00
0.17,0.21,0.07,0.17,0.21,0.17,0.00,131.85,1.00
0.17,0.21,0.07,0.17,0.21,0.17,0.00,131.87,1.00
0.17,0.21,0.07,0.17,0.21,0.17,0.00,131.90,1.00
0.17,0.22,0.07,0.16,0.20,0.17,0.00,131.92,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,131.95,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,131.97,1.00
0.17,0.22,0.08,0.16,0.19,0.17,0.00,132.00,1.00
0.17,0.22,0.07,0.16,0.19,0.17,0.00,132.02,1.00
0.17,0.22,0.07,0.16,0.19,0.17,0.00,132.05,1.00
0.17,0.22,0.07,0.16,0.19,0.17,0.00,132.07,1.00
0.17,0.23,0.07,0.17,0.19,0.17,0.00,132.10,1.00
0.17,0.23,0.07,0.17,0.19,0.17,0.00,132.12,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.15,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.17,1.00
0.17,0.22,0.07,0.18,0.19,0.17,0.00,132.20,1.00
0.17,0.22,0.07,0.18,0.19,0.17,0.00,132.22,1.00
0.17,0.22,0.07,0.18,0.19,0.17,0.00,132.25,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.27,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.30,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.32,1.00
0.17,0.22,0.07,0.17,0.19,0.17,0.00,132.35,1.00
0.17,0.22,0.08,0.18,0.20,0.17,0.00,132.37,1.00
0.17,0.21,0.08,0.17,0.20,0.17,0.00,132.40,1.00
0.17,0.21,0.08,0.17,0.20,0.17,0.00,132.42,1.00
0.17,0.21,0.08,0.17,0.20,0.17,0.00,132.45,1.00
0.17,0.22,0.08,0.17,0.20,0.17,0.00,132.47,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,132.50,1.00
0.16,0.22,0.08,0.16,0.20,0.18,0.00,132.52,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,132.55,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,132.57,1.00
0.16,0.22,0.08,0.16,0.21,0.17,0.00,132.60,1.00
0.16,0.22,0.08,0.17,0.21,0.17,0.00,132.62,1.00
0.16,0.22,0.08,0.17,0.21,0.17,0.00,132.65,1.00
0.16,0.22,0.09,0.17,0.21,0.17,0.00,132.67,1.00
0.15,0.21,0.09,0.17,0.21,0.17,0.00,132.70,1.00
0.15,0.21,0.08,0.17,0.21,0.17,0.00,132.72,1.00
0.15,0.21,0.08,0.16,0.22,0.17,0.00,132.75,4.00
0.15,0.21,0.09,0.16,0.22,0.17,0.00,132.77,4.00
0.16,0.22,0.09,0.16,0.22,0.17,0.00,132.80,4.00
0.16,0.22,0.09,0.16,0.22,0.17,0.00,132.82,1.00
0.16,0.22,0.09,0.15,0.21,0.17,0.00,132.85,1.00
0.16,0.22,0.09,0.15,0.21,0.17,0.00,132.87,1.00
0.16,0.22,0.09,0.15,0.21,0.17,0.00,132.90,1.00
0.16,0.22,0.08,0.15,0.21,0.17,0.00,132.92,1.00
0.16,0.22,0.08,0.15,0.21,0.17,0.00,132.95,1.00
0.16,0.22,0.08,0.15,0.21,0.17,0.00,132.97,1.00
0.16,0.23,0.08,0.15,0.21,0.17,0.00,133.00,1.00
0.16,0.23,0.07,0.15,0.21,0.18,0.00,133.02,1.00
0.16,0.23,0.07,0.16,0.21,0.18,0.00,133.05,1.00
0.16,0.23,0.07,0.16,0.21,0.18,0.00,133.07,1.00
0.16,0.23,0.07,0.16,0.21,0.18,0.00,133.10,1.00
0.15,0.23,0.07,0.16,0.21,0.18,0.00,133.12,1.00
0.15,0.23,0.07,0.16,0.21,0.18,0.00,133.14,1.00
0.15,0.23,0.07,0.16,0.21,0.18,0.00,133.17,1.00
0.15,0.23,0.07,0.16,0.21,0.19,0.00,133.19,1.00
0.15,0.23,0.07,0.16,0.21,0.19,0.00,133.22,1.00
0.15,0.22,0.07,0.16,0.21,0.19,0.00,133.24,1.00
0.15,0.22,0.07,0.16,0.22,0.19,0.00,133.27,1.00
0.15,0.22,0.07,0.16,0.22,0.19,0.00,133.29,1.00
0.15,0.22,0.07,0.16,0.22,0.19,0.00,133.32,1.00
0.15,0.22,0.07,0.16,0.22,0.19,0.00,133.34,4.00
0.15,0.21,0.07,0.16,0.22,0.19,0.00,133.37,4.00
0.15,0.21,0.06,0.16,0.22,0.19,0.00,133.39,4.00
0.16,0.21,0.06,0.16,0.22,0.19,0.00,133.42,4.00
0.16,0.21,0.06,0.16,0.22,0.19,0.00,133.44,4.00
0.16,0.21,0.06,0.16,0.22,0.19,0.00,133.47,4.00
0.16,0.21,0.06,0.16,0.22,0.19,0.00,133.49,4.00
0.17,0.21,0.05,0.17,0.22,0.19,0.00,133.52,4.00
0.17,0.21,0.05,0.17,0.22,0.19,0.00,133.54,4.00
0.16,0.20,0.05,0.18,0.22,0.19,0.00,133.57,4.00
0.16,0.20,0.05,0.19,0.22,0.19,0.00,133.59,4.00
0.16,0.20,0.05,0.19,0.22,0.19,0.00,133.62,4.00
0.15,0.20,0.05,0.19,0.22,0.19,0.00,133.64,4.00
0.15,0.20,0.05,0.19,0.22,0.19,0.00,133.67,4.00
0.15,0.20,0.05,0.19,0.22,0.19,0.00,133.69,4.00
0.15,0.20,0.05,0.19,0.22,0.19,0.00,133.72,4.00
0.15,0.20,0.05,0.18,0.22,0.19,0.00,133.74,4.00
0.15,0.20,0.05,0.18,0.23,0.19,0.00,133.77,4.00
0.15,0.20,0.05,0.18,0.23,0.19,0.00,133.79,4.00
0.15,0.20,0.06,0.18,0.23,0.19,0.00,133.82,4.00
0.15,0.20,0.06,0.18,0.22,0.19,0.00,133.84,4.00
0.15,0.20,0.06,0.18,0.22,0.18,0.00,133.87,4.00
0.15,0.20,0.06,0.18,0.22,0.18,0.00,133.89,4.00
0.15,0.20,0.06,0.17,0.22,0.19,0.00,133.92,4.00
0.15,0.21,0.06,0.17,0.22,0.19,0.00,133.94,4.00
0.15,0.21,0.06,0.17,0.22,0.19,0.00,133.97,4.00
0.15,0.20,0.06,0.17,0.22,0.18,0.00,133.99,4.00
0.15,0.20,0.07,0.18,0.22,0.18,0.00,134.02,4.00
0.15,0.20,0.07,0.18,0.22,0.17,0.00,134.04,4.00
0.15,0.20,0.08,0.18,0.22,0.17,0.00,134.07,4.00
0.15,0.20,0.08,0.18,0.22,0.17,0.00,134.09,4.00
0.15,0.20,0.08,0.17,0.22,0.17,0.00,134.12,4.00
0.15,0.21,0.08,0.17,0.22,0.17,0.00,134.14,4.00
0.15,0.21,0.08,0.17,0.22,0.17,0.00,134.17,4.00
0.16,0.21,0.09,0.16,0.22,0.16,0.00,134.19,4.00
0.16,0.21,0.09,0.16,0.22,0.16,0.00,134.22,4.00
0.16,0.21,0.09,0.16,0.22,0.16,0.00,134.24,4.00
0.17,0.21,0.09,0.15,0.22,0.16,0.00,134.27,4.00
0.17,0.22,0.09,0.15,0.21,0.16,0.00,134.29,1.00
0.17,0.22,0.09,0.15,0.21,0.16,0.00,134.32,1.00
0.17,0.22,0.09,0.15,0.21,0.16,0.00,134.34,1.00
0.17,0.22,0.09,0.15,0.21,0.16,0.00,134.37,1.00
0.17,0.22,0.09,0.16,0.21,0.16,0.00,134.39,1.00
0.17,0.22,0.09,0.16,0.21,0.16,0.00,134.42,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,134.44,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,134.47,1.00
0.17,0.22,0.08,0.16,0.20,0.17,0.00,134.49,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.52,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.54,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.57,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.59,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.62,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,134.64,1.00
0.16,0.22,0.08,0.16,0.20,0.18,0.00,134.67,1.00
0.16,0.22,0.08,0.16,0.20,0.18,0.00,134.69,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.72,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.74,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.77,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.79,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.82,1.00
0.16,0.22,0.08,0.17,0.20,0.17,0.00,134.84,1.00
0.17,0.22,0.08,0.17,0.20,0.17,0.00,134.87,1.00
0.17,0.22,0.07,0.17,0.20,0.17,0.00,134.89,1.00
0.17,0.22,0.07,0.17,0.20,0.17,0.00,134.92,1.00
0.18,0.22,0.07,0.17,0.20,0.17,0.00,134.94,1.00
0.18,0.22,0.07,0.17,0.19,0.17,0.00,134.97,1.00
0.18,0.22,0.07,0.18,0.19,0.16,0.00,134.99,1.00
0.17,0.22,0.08,0.18,0.19,0.16,0.00,135.02,1.00
0.17,0.21,0.08,0.18,0.19,0.16,0.00,135.04,1.00
0.17,0.21,0.09,0.18,0.19,0.16,0.00,135.07,1.00
0.17,0.21,0.09,0.18,0.19,0.16,0.00,135.09,1.00
0.17,0.21,0.09,0.17,0.20,0.17,0.00,135.12,1.00
0.17,0.21,0.08,0.17,0.20,0.17,0.00,135.14,1.00
0.17,0.22,0.08,0.17,0.20,0.17,0.00,135.17,1.00
0.16,0.22,0.08,0.16,0.20,0.17,0.00,135.19,1.00
0.16,0.22,0.09,0.16,0.20,0.17,0.00,135.22,1.00
0.16,0.22,0.09,0.16,0.21,0.17,0.00,135.24,1.00
0.16,0.22,0.09,0.16,0.21,0.17,0.00,135.27,1.00
0.15,0.21,0.09,0.16,0.21,0.18,0.00,135.29,1.00
0.15,0.21,0.09,0.16,0.21,0.18,0.00,135.32,1.00
0.15,0.21,0.09,0.16,0.22,0.18,0.00,135.34,4.00
0.15,0.21,0.09,0.16,0.22,0.18,0.00,135.37,4.00
0.15,0.21,0.09,0.16,0.22,0.18,0.00,135.39,4.00
0.15,0.21,0.08,0.16,0.22,0.18,0.00,135.42,4.00
0.15,0.21,0.08,0.16,0.22,0.18,0.00,135.44,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.47,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.49,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.52,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.54,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.57,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.59,4.00
0.15,0.20,0.08,0.16,0.23,0.18,0.00,135.62,4.00
0.15,0.19,0.08,0.16,0.23,0.18,0.00,135.64,4.00
0.15,0.19,0.08,0.17,0.23,0.18,0.00,135.67,4.00
0.15,0.19,0.07,0.17,0.24,0.18,0.00,135.69,4.00
0.15,0.19,0.07,0.17,0.24,0.18,0.00,135.72,4.00
0.15,0.19,0.07,0.17,0.23,0.18,0.00,135.74,4.00
0.15,0.19,0.07,0.17,0.23,0.19,0.00,135.77,4.00
0.15,0.19,0.07,0.17,0.23,0.19,0.00,135.79,4.00
0.15,0.19,0.07,0.17,0.23,0.19,0.00,135.82,4.00
0.15,0.19,0.07,0.17,0.24,0.19,0.00,135.84,4.00
0.15,0.19,0.06,0.17,0.24,0.19,0.00,135.87,4.00
0.15,0.19,0.06,0.17,0.23,0.19,0.00,135.89,4.00
0.15,0.19,0.06,0.17,0.23,0.18,0.00,135.92,4.00
0.15,0.19,0.06,0.18,0.23,0.18,0.00,135.94,4.00
0.15,0.19,0.06,0.18,0.23,0.18,0.00,135.97,4.00
0.15,0.19,0.07,0.18,0.23,0.18,0.00,135.99,4.00
0.15,0.19,0.07,0.18,0.23,0.18,0.00,136.02,4.00
0.15,0.20,0.07,0.17,0.23,0.19,0.00,136.04,4.00
0.15,0.20,0.07,0.17,0.22,0.19,0.00,136.07,4.00
0.15,0.20,0.07,0.17,0.22,0.19,0.00,136.09,4.00
0.16,0.20,0.07,0.17,0.22,0.19,0.00,136.12,4.00
0.16,0.20,0.06,0.16,0.22,0.19,0.00,136.14,4.00
0.16,0.20,0.06,0.16,0.22,0.19,0.00,136.17,4.00
0.16,0.20,0.06,0.16,0.22,0.19,0.00,136.19,4.00
0.17,0.20,0.06,0.16,0.22,0.19,0.00,136.22,4.00
0.17,0.20,0.06,0.16,0.22,0.19,0.00,136.24,4.00
0.17,0.20,0.06,0.16,0.21,0.19,0.00,136.27,4.00
0.17,0.20,0.05,0.16,0.21,0.20,0.00,136.29,4.00
0.17,0.20,0.05,0.17,0.21,0.20,0.00,136.32,4.00
0.17,0.20,0.05,0.17,0.21,0.20,0.00,136.34,4.00
0.16,0.20,0.05,0.18,0.21,0.20,0.00,136.37,4.00
0.16,0.20,0.05,0.18,0.21,0.20,0.00,136.39,4.00
0.15,0.20,0.05,0.18,0.22,0.20,0.00,136.42,4.00
0.15,0.20,0.05,0.18,0.22,0.20,0.00,136.44,4.00
0.15,0.20,0.05,0.18,0.22,0.20,0.00,136.47,4.00
0.15,0.19,0.05,0.18,0.22,0.21,0.00,136.49,4.00
0.15,0.19,0.05,0.18,0.22,0.21,0.00,136.52,4.00
0.15,0.20,0.05,0.17,0.22,0.21,0.00,136.54,4.00
0.15,0.20,0.05,0.17,0.22,0.21,0.00,136.57,4.00
0.15,0.20,0.05,0.17,0.22,0.21,0.00,136.59,4.00
0.15,0.20,0.05,0.17,0.22,0.20,0.00,136.62,4.00
0.15,0.20,0.06,0.18,0.22,0.20,0.00,136.64,4.00
0.15,0.20,0.06,0.17,0.22,0.20,0.00,136.67,4.00
0.15,0.20,0.06,0.17,0.22,0.20,0.00,136.69,4.00
0.15,0.20,0.06,0.17,0.22,0.19,0.00,136.72,4.00
0.15,0.20,0.06,0.17,0.22,0.19,0.00,136.74,4.00
0.15,0.21,0.07,0.17,0.22,0.19,0.00,136.77,4.00
0.16,0.21,0.07,0.17,0.22,0.18,0.00,136.79,4.00
0.16,0.21,0.07,0.16,0.21,0.18,0.00,136.82,4.00
0.16,0.22,0.07,0.16,0.21,0.18,0.00,136.84,1.00
0.16,0.22,0.07,0.16,0.21,0.18,0.00,136.87,1.00
0.16,0.22,0.08,0.16,0.21,0.17,0.00,136.89,1.00
0.16,0.22,0.08,0.16,0.21,0.17,0.00,136.92,1.00
0.16,0.22,0.08,0.16,0.21,0.17,0.00,136.94,1.00
0.16,0.22,0.08,0.16,0.21,0.17,0.00,136.97,1.00
0.16,0.22,0.09,0.16,0.21,0.17,0.00,136.99,1.00
0.15,0.22,0.09,0.16,0.21,0.17,0.00,137.02,1.00
0.15,0.22,0.09,0.16,0.21,0.17,0.00,137.04,1.00
0.15,0.22,0.09,0.16,0.22,0.17,0.00,137.07,1.00
0.15,0.22,0.09,0.15,0.22,0.17,0.00,137.09,4.00
0.15,0.22,0.09,0.15,0.22,0.16,0.00,137.12,4.00
0.15,0.22,0.10,0.15,0.22,0.16,0.00,137.14,4.00
0.15,0.22,0.10,0.15,0.22,0.16,0.00,137.17,4.00
0.16,0.22,0.10,0.15,0.22,0.16,0.00,137.19,1.00
0.16,0.22,0.10,0.15,0.22,0.16,0.00,137.22,4.00
0.16,0.22,0.10,0.14,0.22,0.16,0.00,137.24,4.00
0.16,0.22,0.10,0.14,0.22,0.16,0.00,137.27,4.00
0.16,0.22,0.10,0.14,0.22,0.16,0.00,137.29,4.00
0.16,0.22,0.10,0.14,0.22,0.16,0.00,137.32,4.00
0.16,0.21,0.10,0.15,0.23,0.16,0.00,137.34,4.00
0.15,0.21,0.10,0.15,0.23,0.16,0.00,137.37,4.00
0.15,0.21,0.10,0.15,0.23,0.16,0.00,137.39,4.00
0.15,0.21,0.10,0.15,0.23,0.16,0.00,137.42,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,137.44,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,137.47,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,137.49,4.00
0.15,0.21,0.09,0.14,0.23,0.16,0.00,137.52,4.00
0.15,0.21,0.09,0.15,0.24,0.16,0.00,137.54,4.00
0.15,0.21,0.09,0.15,0.24,0.16,0.00,137.57,4.00
0.15,0.21,0.09,0.15,0.24,0.16,0.00,137.59,4.00
0.15,0.21,0.09,0.15,0.23,0.16,0.00,137.62,4.00
0.15,0.21,0.09,0.15,0.23,0.17,0.00,137.64,4.00
0.15,0.21,0.09,0.15,0.23,0.17,0.00,137.67,4.00
0.15,0.21,0.09,0.15,0.23,0.17,0.00,137.69,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,137.72,4.00
0.15,0.21,0.08,0.15,0.24,0.17,0.00,137.74,4.00
0.15,0.21,0.08,0.15,0.23,0.17,0.00,137.77,4.00
0.15,0.21,0.08,0.15,0.23,0.17,0.00,137.79,4.00
0.15,0.21,0.08,0.16,0.24,0.17,0.00,137.82,4.00
0.15,0.20,0.08,0.16,0.24,0.17,0.00,137.84,4.00
0.15,0.20,0.08,0.16,0.23,0.17,0.00,137.87,4.00
0.15,0.20,0.09,0.16,0.23,0.17,0.00,137.89,4.00
0.15,0.20,0.09,0.16,0.23,0.17,0.00,137.92,4.00
0.15,0.20,0.08,0.16,0.23,0.17,0.00,137.94,4.00
0.15,0.20,0.08,0.16,0.23,0.17,0.00,137.97,4.00
0.16,0.20,0.08,0.16,0.23,0.17,0.00,137.99,4.00
0.16,0.20,0.08,0.16,0.23,0.17,0.00,138.02,4.00
0.16,0.20,0.07,0.16,0.23,0.17,0.00,138.04,4.00
0.17,0.20,0.07,0.16,0.23,0.18,0.00,138.07,4.00
0.17,0.20,0.07,0.16,0.23,0.18,0.00,138.09,4.00
0.17,0.20,0.06,0.16,0.23,0.18,0.00,138.12,4.00
0.18,0.20,0.06,0.16,0.22,0.19,0.00,138.14,4.00
0.18,0.19,0.05,0.16,0.22,0.19,0.00,138.17,4.00
0.18,0.19,0.05,0.16,0.22,0.19,0.00,138.19,4.00
0.18,0.19,0.05,0.17,0.22,0.20,0.00,138.22,4.00
0.18,0.19,0.04,0.17,0.22,0.20,0.00,138.24,4.00
0.18,0.19,0.04,0.17,0.22,0.20,0.00,138.26,4.00
0.17,0.19,0.04,0.18,0.21,0.20,0.00,138.29,4.00
0.17,0.19,0.04,0.19,0.21,0.20,0.00,138.31,4.00
0.17,0.19,0.04,0.19,0.21,0.21,0.00,138.34,4.00
0.17,0.18,0.03,0.20,0.21,0.21,0.00,138.36,4.00
0.16,0.18,0.03,0.20,0.21,0.21,0.00,138.39,4.00
0.16,0.18,0.03,0.20,0.21,0.21,0.00,138.41,4.00
0.16,0.18,0.03,0.20,0.22,0.22,0.00,138.44,5.00
0.15,0.18,0.03,0.20,0.22,0.22,0.00,138.46,5.00
0.15,0.18,0.03,0.20,0.22,0.22,0.00,138.49,4.00
0.15,0.18,0.03,0.19,0.22,0.22,0.00,138.51,4.00
0.15,0.18,0.03,0.19,0.23,0.22,0.00,138.54,4.00
0.15,0.18,0.04,0.19,0.23,0.22,0.00,138.56,4.00
0.15,0.18,0.04,0.19,0.23,0.22,0.00,138.59,4.00
0.15,0.18,0.04,0.19,0.23,0.22,0.00,138.61,4.00
0.15,0.18,0.04,0.19,0.23,0.22,0.00,138.64,4.00
0.15,0.18,0.04,0.19,0.23,0.21,0.00,138.66,4.00
0.15,0.18,0.04,0.19,0.23,0.21,0.00,138.69,4.00
0.15,0.18,0.04,0.19,0.23,0.21,0.00,138.71,4.00
0.15,0.18,0.04,0.19,0.23,0.21,0.00,138.74,4.00
0.15,0.18,0.04,0.19,0.23,0.20,0.00,138.76,4.00
0.14,0.18,0.05,0.19,0.23,0.20,0.00,138.79,4.00
0.14,0.18,0.05,0.19,0.24,0.20,0.00,138.81,4.00
0.14,0.18,0.06,0.19,0.24,0.20,0.00,138.84,4.00
0.14,0.18,0.06,0.18,0.23,0.20,0.00,138.86,4.00
0.15,0.19,0.06,0.18,0.23,0.20,0.00,138.89,4.00
0.15,0.19,0.06,0.17,0.23,0.19,0.00,138.91,4.00
0.15,0.20,0.06,0.17,0.23,0.19,0.00,138.94,4.00
0.15,0.20,0.06,0.16,0.23,0.19,0.00,138.96,4.00
0.16,0.20,0.07,0.16,0.23,0.19,0.00,138.99,4.00
0.16,0.20,0.07,0.15,0.23,0.19,0.00,139.01,4.00
0.16,0.20,0.07,0.15,0.23,0.19,0.00,139.04,4.00
0.16,0.20,0.07,0.15,0.23,0.19,0.00,139.06,4.00
0.16,0.20,0.07,0.15,0.23,0.19,0.00,139.09,4.00
0.16,0.20,0.06,0.15,0.23,0.18,0.00,139.11,4.00
0.17,0.20,0.06,0.16,0.23,0.18,0.00,139.14,4.00
0.17,0.20,0.06,0.16,0.23,0.18,0.00,139.16,4.00
0.17,0.20,0.06,0.16,0.23,0.18,0.00,139.19,4.00
0.17,0.20,0.06,0.17,0.23,0.18,0.00,139.21,4.00
0.16,0.20,0.06,0.17,0.23,0.18,0.00,139.24,4.00
0.16,0.20,0.06,0.17,0.23,0.18,0.00,139.26,4.00
0.16,0.20,0.06,0.17,0.22,0.18,0.00,139.29,4.00
0.16,0.20,0.06,0.18,0.22,0.18,0.00,139.31,4.00
0.16,0.20,0.06,0.18,0.22,0.19,0.00,139.34,4.00
0.16,0.20,0.06,0.18,0.22,0.19,0.00,139.36,4.00
0.16,0.20,0.06,0.18,0.22,0.19,0.00,139.39,4.00
0.16,0.20,0.05,0.18,0.22,0.19,0.00,139.41,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.44,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.46,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.49,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.51,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.54,4.00
0.17,0.20,0.05,0.18,0.21,0.19,0.00,139.56,4.00
0.17,0.20,0.05,0.18,0.22,0.19,0.00,139.59,4.00
0.17,0.20,0.05,0.18,0.22,0.19,0.00,139.61,4.00
0.17,0.19,0.05,0.18,0.22,0.19,0.00,139.64,4.00
0.16,0.19,0.05,0.18,0.22,0.18,0.00,139.66,4.00
0.16,0.19,0.06,0.19,0.22,0.18,0.00,139.69,4.00
0.15,0.19,0.06,0.19,0.23,0.18,0.00,139.71,4.00
0.15,0.19,0.06,0.19,0.23,0.18,0.00,139.74,4.00
0.15,0.19,0.07,0.19,0.23,0.18,0.00,139.76,4.00
0.15,0.19,0.07,0.18,0.23,0.18,0.00,139.79,4.00
0.15,0.19,0.07,0.18,0.23,0.18,0.00,139.81,4.00
0.15,0.19,0.07,0.17,0.23,0.18,0.00,139.84,4.00
0.16,0.19,0.07,0.17,0.23,0.18,0.00,139.86,4.00
0.16,0.20,0.07,0.17,0.23,0.18,0.00,139.89,4.00
0.16,0.20,0.07,0.16,0.23,0.17,0.00,139.91,4.00
0.17,0.20,0.07,0.16,0.23,0.17,0.00,139.94,4.00
0.17,0.20,0.07,0.16,0.23,0.17,0.00,139.96,4.00
0.17,0.20,0.07,0.16,0.23,0.17,0.00,139.99,4.00
0.17,0.20,0.07,0.16,0.23,0.17,0.00,140.01,4.00
0.17,0.20,0.07,0.16,0.23,0.18,0.00,140.04,4.00
0.17,0.19,0.07,0.16,0.23,0.18,0.00,140.06,4.00
0.17,0.19,0.07,0.16,0.23,0.18,0.00,140.09,4.00
0.17,0.19,0.06,0.16,0.23,0.18,0.00,140.11,4.00
0.17,0.19,0.06,0.17,0.23,0.18,0.00,140.14,4.00
