0 Intro,1 Verse,2 Chorus,3 Instrumental,4 Bridge,5 End,,,
0.14809,0.19875,0.12102,0.14688,0.24472,0.14055,0.00000,138.66459,4.00000
0.14899,0.19648,0.12235,0.14794,0.24387,0.14038,0.00000,138.68956,4.00000
0.14992,0.19417,0.12414,0.14909,0.24303,0.13966,0.00000,138.71454,4.00000
0.15060,0.19194,0.12611,0.15026,0.24227,0.13881,0.00000,138.73951,4.00000
0.15143,0.18991,0.12786,0.15135,0.24149,0.13798,0.00000,138.76449,4.00000
0.15272,0.18810,0.12899,0.15212,0.24083,0.13725,0.00000,138.78946,4.00000
0.15426,0.18622,0.12910,0.15227,0.24134,0.13681,0.00000,138.81444,4.00000
0.15546,0.18484,0.12861,0.15185,0.24237,0.13687,0.00000,138.83941,4.00000
0.15593,0.18463,0.12862,0.15130,0.24240,0.13712,0.00000,138.86439,4.00000
0.15575,0.18571,0.12916,0.15173,0.24014,0.13751,0.00000,138.88937,4.00000
0.15549,0.18688,0.12952,0.15318,0.23700,0.13793,0.00000,138.91434,4.00000
0.15569,0.18739,0.12912,0.15521,0.23391,0.13869,0.00000,138.93932,4.00000
0.15539,0.18786,0.12726,0.15708,0.23271,0.13969,0.00000,138.96429,4.00000
0.15479,0.18867,0.12421,0.15836,0.23367,0.14031,0.00000,138.98927,4.00000
0.15459,0.18953,0.12082,0.15857,0.23614,0.14034,0.00000,139.01424,4.00000
0.15464,0.19061,0.11773,0.15781,0.23904,0.14019,0.00000,139.03922,4.00000
0.15423,0.19219,0.11541,0.15673,0.24110,0.14034,0.00000,139.06420,4.00000
0.15290,0.19447,0.11379,0.15549,0.24237,0.14098,0.00000,139.08917,4.00000
0.15089,0.19743,0.11244,0.15368,0.24364,0.14192,0.00000,139.11415,4.00000
0.14866,0.20071,0.11104,0.15176,0.24514,0.14268,0.00000,139.13912,4.00000
0.14689,0.20364,0.10981,0.15012,0.24641,0.14313,0.00000,139.16410,4.00000
0.14589,0.20599,0.10885,0.14847,0.24756,0.14325,0.00000,139.18907,4.00000
0.14564,0.20780,0.10885,0.14709,0.24777,0.14286,0.00000,139.21405,4.00000
0.14593,0.20858,0.10987,0.14593,0.24701,0.14268,0.00000,139.23902,4.00000
0.14640,0.20849,0.11110,0.14489,0.24588,0.14323,0.00000,139.26400,4.00000
0.14695,0.20801,0.11158,0.14385,0.24536,0.14424,0.00000,139.28898,4.00000
0.14714,0.20789,0.11099,0.14292,0.24574,0.14531,0.00000,139.31395,4.00000
0.14692,0.20793,0.10939,0.14221,0.24706,0.14649,0.00000,139.33893,4.00000
0.14716,0.20721,0.10800,0.14212,0.24861,0.14689,0.00000,139.36390,4.00000
0.14759,0.20632,0.10728,0.14256,0.24990,0.14635,0.00000,139.38888,4.00000
0.14792,0.20570,0.10767,0.14329,0.25007,0.14535,0.00000,139.41385,4.00000
0.14851,0.20477,0.10898,0.14465,0.24867,0.14442,0.00000,139.43883,4.00000
0.14850,0.20437,0.11082,0.14599,0.24663,0.14369,0.00000,139.46380,4.00000
0.14802,0.20412,0.11284,0.14724,0.24471,0.14306,0.00000,139.48878,4.00000
0.14783,0.20294,0.11427,0.14906,0.24379,0.14211,0.00000,139.51376,4.00000
0.14801,0.20159,0.11585,0.14981,0.24406,0.14067,0.00000,139.53873,4.00000
0.14801,0.20102,0.11779,0.14910,0.24482,0.13927,0.00000,139.56371,4.00000
0.14745,0.20159,0.12036,0.14771,0.24477,0.13812,0.00000,139.58868,4.00000
0.14715,0.20288,0.12354,0.14623,0.24347,0.13673,0.00000,139.61366,4.00000
0.14666,0.20461,0.12672,0.14490,0.24155,0.13556,0.00000,139.63863,4.00000
0.14648,0.20583,0.12951,0.14369,0.23967,0.13481,0.00000,139.66361,4.00000
0.14690,0.20640,0.13171,0.14269,0.23796,0.13434,0.00000,139.68859,4.00000
0.14700,0.20762,0.13395,0.14179,0.23555,0.13409,0.00000,139.71356,4.00000
0.14680,0.20947,0.13651,0.14136,0.23164,0.13422,0.00000,139.73854,4.00000
0.14620,0.21112,0.13988,0.14165,0.22645,0.13471,0.00000,139.76351,4.00000
0.14510,0.21141,0.14376,0.14217,0.22217,0.13539,0.00000,139.78849,4.00000
0.14410,0.21070,0.14679,0.14238,0.21986,0.13616,0.00000,139.81346,4.00000
0.14392,0.20957,0.14900,0.14241,0.21806,0.13703,0.00000,139.83844,4.00000
0.14457,0.20823,0.15048,0.14216,0.21671,0.13786,0.00000,139.86341,4.00000
0.14517,0.20753,0.15189,0.14198,0.21518,0.13826,0.00000,139.88839,4.00000
0.14544,0.20696,0.15383,0.14241,0.21303,0.13833,0.00000,139.91337,4.00000
0.14608,0.20575,0.15590,0.14316,0.21091,0.13819,0.00000,139.93834,4.00000
0.14632,0.20471,0.15740,0.14398,0.20957,0.13802,0.00000,139.96332,4.00000
0.14638,0.20414,0.15762,0.14461,0.20899,0.13826,0.00000,139.98829,4.00000
0.14630,0.20375,0.15659,0.14485,0.20932,0.13919,0.00000,140.01327,4.00000
0.14582,0.20308,0.15443,0.14462,0.21164,0.14040,0.00000,140.03824,4.00000
0.14525,0.20190,0.15148,0.14411,0.21569,0.14157,0.00000,140.06322,4.00000
0.14483,0.20005,0.14833,0.14346,0.22089,0.14244,0.00000,140.08820,4.00000
0.14474,0.19815,0.14548,0.14288,0.22575,0.14300,0.00000,140.11317,4.00000
0.14521,0.19609,0.14351,0.14271,0.22958,0.14290,0.00000,140.13815,4.00000
0.14570,0.19421,0.14214,0.14304,0.23276,0.14215,0.00000,140.16312,4.00000
0.14614,0.19320,0.14076,0.14355,0.23482,0.14154,0.00000,140.18810,4.00000
0.14664,0.19303,0.13942,0.14421,0.23587,0.14084,0.00000,140.21307,4.00000
0.14724,0.19331,0.13832,0.14488,0.23636,0.13988,0.00000,140.23805,4.00000
0.14773,0.19391,0.13750,0.14511,0.23725,0.13850,0.00000,140.26302,4.00000
0.14776,0.19475,0.13705,0.14502,0.23825,0.13717,0.00000,140.28800,4.00000
0.14798,0.19541,0.13688,0.14455,0.23845,0.13673,0.00000,140.31298,4.00000
0.14820,0.19593,0.13623,0.14410,0.23822,0.13732,0.00000,140.33795,4.00000
0.14792,0.19663,0.13479,0.14366,0.23812,0.13888,0.00000,140.36293,4.00000
0.14752,0.19784,0.13270,0.14312,0.23804,0.14079,0.00000,140.38790,4.00000
0.14739,0.19903,0.13104,0.14276,0.23776,0.14203,0.00000,140.41288,4.00000
0.14707,0.19992,0.13051,0.14248,0.23759,0.14241,0.00000,140.43785,4.00000
0.14639,0.20093,0.13115,0.14253,0.23630,0.14270,0.00000,140.46283,4.00000
0.14575,0.20232,0.13259,0.14226,0.23373,0.14335,0.00000,140.48780,4.00000
0.14506,0.20391,0.13388,0.14137,0.23143,0.14435,0.00000,140.51278,4.00000
0.14455,0.20509,0.13449,0.14040,0.23032,0.14514,0.00000,140.53776,4.00000
0.14420,0.20556,0.13433,0.13960,0.23042,0.14589,0.00000,140.56273,4.00000
0.14389,0.20627,0.13365,0.13849,0.23104,0.14666,0.00000,140.58771,4.00000
0.14426,0.20715,0.13291,0.13714,0.23148,0.14706,0.00000,140.61268,4.00000
0.14563,0.20753,0.13254,0.13605,0.23134,0.14691,0.00000,140.63766,4.00000
0.14735,0.20773,0.13219,0.13531,0.23095,0.14647,0.00000,140.66263,4.00000
0.14875,0.20781,0.13130,0.13479,0.23092,0.14642,0.00000,140.68761,4.00000
0.14962,0.20782,0.13023,0.13452,0.23100,0.14681,0.00000,140.71259,4.00000
0.15008,0.20809,0.12924,0.13486,0.23059,0.14715,0.00000,140.73756,4.00000
0.14971,0.20840,0.12877,0.13557,0.23001,0.14755,0.00000,140.76254,4.00000
0.14891,0.20836,0.12920,0.13649,0.22901,0.14804,0.00000,140.78751,4.00000
0.14845,0.20835,0.12987,0.13760,0.22756,0.14817,0.00000,140.81249,4.00000
0.14863,0.20865,0.13040,0.13889,0.22567,0.14777,0.00000,140.83746,4.00000
0.14890,0.20893,0.13062,0.13993,0.22397,0.14765,0.00000,140.86244,4.00000
0.14911,0.20912,0.13047,0.14057,0.22259,0.14814,0.00000,140.88741,4.00000
0.14943,0.20926,0.13026,0.14117,0.22172,0.14817,0.00000,140.91239,4.00000
0.14955,0.20896,0.13078,0.14238,0.22137,0.14696,0.00000,140.93737,4.00000
0.14955,0.20839,0.13265,0.14457,0.22039,0.14445,0.00000,140.96234,4.00000
0.14973,0.20791,0.13525,0.14730,0.21821,0.14159,0.00000,140.98732,4.00000
0.15025,0.20666,0.13818,0.14957,0.21569,0.13965,0.00000,141.01229,4.00000
0.15012,0.20510,0.14074,0.15117,0.21381,0.13907,0.00000,141.03727,4.00000
0.14980,0.20379,0.14155,0.15217,0.21299,0.13971,0.00000,141.06224,4.00000
0.15098,0.20352,0.13948,0.15299,0.21277,0.14026,0.00000,141.08722,4.00000
0.15223,0.20392,0.13661,0.15275,0.21379,0.14070,0.00000,141.11220,4.00000
0.15316,0.20488,0.13495,0.15197,0.21468,0.14035,0.00000,141.13717,4.00000
0.15353,0.20591,0.13513,0.15161,0.21361,0.14022,0.00000,141.16215,4.00000
0.15318,0.20657,0.13663,0.15081,0.21195,0.14085,0.00000,141.18712,4.00000
0.15217,0.20687,0.13804,0.14955,0.21131,0.14207,0.00000,141.21210,4.00000
0.15122,0.20621,0.13894,0.14858,0.21146,0.14358,0.00000,141.23707,4.00000
0.15057,0.20534,0.13958,0.14838,0.21175,0.14438,0.00000,141.26205,4.00000
0.15004,0.20483,0.13922,0.14852,0.21319,0.14420,0.00000,141.28702,4.00000
0.14962,0.20449,0.13776,0.14878,0.21551,0.14384,0.00000,141.31200,4.00000
0.14943,0.20422,0.13536,0.14983,0.21791,0.14326,0.00000,141.33698,4.00000
0.14912,0.20394,0.13185,0.15136,0.22059,0.14315,0.00000,141.36195,4.00000
0.14856,0.20365,0.12732,0.15292,0.22419,0.14335,0.00000,141.38693,4.00000
0.14842,0.20299,0.12244,0.15427,0.22851,0.14338,0.00000,141.41190,4.00000
0.14876,0.20229,0.11815,0.15607,0.23155,0.14318,0.00000,141.43688,4.00000
0.14942,0.20156,0.11508,0.15844,0.23280,0.14269,0.00000,141.46185,4.00000
0.15022,0.20044,0.11355,0.16107,0.23300,0.14173,0.00000,141.48683,4.00000
0.15089,0.19948,0.11339,0.16385,0.23234,0.14004,0.00000,141.51180,4.00000
0.15101,0.19913,0.11461,0.16650,0.23049,0.13827,0.00000,141.53678,4.00000
0.15040,0.19948,0.11684,0.16797,0.22802,0.13729,0.00000,141.56176,4.00000
0.14942,0.19991,0.11931,0.16781,0.22660,0.13695,0.00000,141.58673,4.00000
0.14936,0.19987,0.12120,0.16681,0.22615,0.13661,0.00000,141.61171,4.00000
0.15056,0.19903,0.12299,0.16559,0.22565,0.13617,0.00000,141.63668,4.00000
0.15211,0.19795,0.12491,0.16443,0.22485,0.13574,0.00000,141.66166,4.00000
0.15400,0.19651,0.12705,0.16333,0.22365,0.13546,0.00000,141.68663,4.00000
0.15527,0.19540,0.12953,0.16200,0.22202,0.13578,0.00000,141.71161,4.00000
0.15566,0.19489,0.13228,0.16055,0.22019,0.13644,0.00000,141.73659,4.00000
0.15543,0.19375,0.13534,0.15959,0.21877,0.13711,0.00000,141.76156,4.00000
0.15514,0.19238,0.13812,0.15895,0.21758,0.13783,0.00000,141.78654,4.00000
0.15467,0.19130,0.14033,0.15819,0.21653,0.13897,0.00000,141.81151,4.00000
0.15379,0.18997,0.14240,0.15708,0.21633,0.14043,0.00000,141.83649,4.00000
0.15269,0.18806,0.14482,0.15588,0.21678,0.14177,0.00000,141.86146,4.00000
0.15160,0.18606,0.14788,0.15460,0.21756,0.14230,0.00000,141.88644,4.00000
0.15089,0.18397,0.15133,0.15293,0.21879,0.14209,0.00000,141.91141,4.00000
0.15045,0.18203,0.15479,0.15108,0.22016,0.14149,0.00000,141.93639,4.00000
0.15011,0.18079,0.15780,0.14951,0.22141,0.14038,0.00000,141.96137,4.00000
0.15021,0.18010,0.16010,0.14845,0.22215,0.13898,0.00000,141.98634,4.00000
0.15055,0.17961,0.16224,0.14769,0.22230,0.13762,0.00000,142.01132,4.00000
0.15102,0.17963,0.16365,0.14734,0.22167,0.13669,0.00000,142.03629,4.00000
0.15158,0.17948,0.16426,0.14783,0.22053,0.13633,0.00000,142.06127,4.00000
0.15213,0.17935,0.16355,0.14889,0.21957,0.13651,0.00000,142.08624,4.00000
0.15280,0.17938,0.16148,0.15018,0.21950,0.13666,0.00000,142.11122,4.00000
0.15368,0.17953,0.15872,0.15178,0.21990,0.13639,0.00000,142.13620,4.00000
0.15410,0.17969,0.15646,0.15297,0.22058,0.13619,0.00000,142.16117,4.00000
0.15397,0.17981,0.15464,0.15379,0.22125,0.13653,0.00000,142.18615,4.00000
0.15317,0.18047,0.15300,0.15451,0.22170,0.13715,0.00000,142.21112,4.00000
0.15209,0.18184,0.15116,0.15489,0.22221,0.13781,0.00000,142.23610,4.00000
0.15108,0.18335,0.14883,0.15487,0.22336,0.13852,0.00000,142.26107,4.00000
0.15018,0.18445,0.14683,0.15476,0.22522,0.13857,0.00000,142.28605,4.00000
0.14905,0.18587,0.14506,0.15478,0.22697,0.13827,0.00000,142.31102,4.00000
0.14842,0.18812,0.14360,0.15517,0.22630,0.13838,0.00000,142.33600,4.00000
0.14823,0.19064,0.14306,0.15616,0.22319,0.13871,0.00000,142.36098,4.00000
0.14833,0.19256,0.14336,0.15683,0.21968,0.13924,0.00000,142.38595,4.00000
0.14869,0.19403,0.14365,0.15679,0.21696,0.13988,0.00000,142.41093,4.00000
0.14898,0.19601,0.14326,0.15627,0.21477,0.14071,0.00000,142.43590,4.00000
0.14926,0.19799,0.14227,0.15568,0.21358,0.14123,0.00000,142.46088,4.00000
0.14934,0.20009,0.14151,0.15439,0.21374,0.14092,0.00000,142.48585,4.00000
0.14986,0.20195,0.14161,0.15298,0.21366,0.13995,0.00000,142.51083,4.00000
0.15072,0.20300,0.14284,0.15166,0.21276,0.13903,0.00000,142.53580,4.00000
0.15153,0.20251,0.14493,0.15033,0.21199,0.13872,0.00000,142.56078,4.00000
0.15261,0.20114,0.14630,0.14863,0.21179,0.13952,0.00000,142.58576,4.00000
0.15328,0.19969,0.14607,0.14724,0.21328,0.14044,0.00000,142.61073,4.00000
0.15355,0.19829,0.14392,0.14637,0.21732,0.14056,0.00000,142.63571,4.00000
0.15373,0.19752,0.14090,0.14558,0.22231,0.13995,0.00000,142.66068,4.00000
0.15350,0.19751,0.13793,0.14545,0.22599,0.13962,0.00000,142.68566,4.00000
0.15327,0.19822,0.13579,0.14572,0.22734,0.13966,0.00000,142.71063,4.00000
0.15335,0.19949,0.13392,0.14562,0.22738,0.14024,0.00000,142.73561,4.00000
0.15361,0.20050,0.13197,0.14524,0.22766,0.14103,0.00000,142.76059,4.00000
0.15384,0.20018,0.13018,0.14518,0.22861,0.14201,0.00000,142.78556,4.00000
0.15373,0.19952,0.12826,0.14542,0.23025,0.14282,0.00000,142.81054,4.00000
0.15320,0.19888,0.12599,0.14621,0.23267,0.14306,0.00000,142.83551,4.00000
0.15246,0.19771,0.12404,0.14744,0.23572,0.14263,0.00000,142.86049,4.00000
0.15170,0.19638,0.12273,0.14863,0.23880,0.14175,0.00000,142.88546,4.00000
0.15087,0.19530,0.12182,0.14915,0.24206,0.14080,0.00000,142.91044,4.00000
0.15020,0.19397,0.12132,0.14926,0.24522,0.14004,0.00000,142.93541,4.00000
0.14960,0.19264,0.12107,0.14918,0.24793,0.13958,0.00000,142.96039,4.00000
0.14926,0.19167,0.12072,0.14930,0.25008,0.13897,0.00000,142.98537,4.00000
0.14962,0.19161,0.12084,0.15016,0.25001,0.13776,0.00000,143.01034,4.00000
0.15014,0.19258,0.12205,0.15122,0.24788,0.13613,0.00000,143.03532,4.00000
0.15011,0.19321,0.12435,0.15195,0.24521,0.13518,0.00000,143.06029,4.00000
0.14952,0.19374,0.12688,0.15278,0.24200,0.13508,0.00000,143.08527,4.00000
0.14860,0.19455,0.12878,0.15373,0.23821,0.13612,0.00000,143.11024,4.00000
0.14743,0.19615,0.12987,0.15464,0.23434,0.13757,0.00000,143.13522,4.00000
0.14645,0.19851,0.13016,0.15524,0.23101,0.13863,0.00000,143.16020,4.00000
0.14581,0.20132,0.13040,0.15541,0.22802,0.13903,0.00000,143.18517,4.00000
0.14531,0.20381,0.13171,0.15480,0.22536,0.13901,0.00000,143.21015,4.00000
0.14512,0.20482,0.13421,0.15377,0.22337,0.13871,0.00000,143.23512,4.00000
0.14486,0.20448,0.13698,0.15274,0.22231,0.13864,0.00000,143.26010,4.00000
0.14461,0.20334,0.13904,0.15159,0.22224,0.13919,0.00000,143.28507,4.00000
0.14468,0.20213,0.14014,0.15031,0.22273,0.14002,0.00000,143.31005,4.00000
0.14519,0.20137,0.14065,0.14902,0.22303,0.14074,0.00000,143.33502,4.00000
0.14598,0.20131,0.14113,0.14816,0.22252,0.14091,0.00000,143.36000,4.00000
0.14691,0.20195,0.14225,0.14713,0.22142,0.14034,0.00000,143.38498,4.00000
0.14796,0.20249,0.14441,0.14593,0.21961,0.13959,0.00000,143.40995,4.00000
0.14951,0.20239,0.14684,0.14485,0.21704,0.13936,0.00000,143.43493,4.00000
0.15085,0.20209,0.14828,0.14388,0.21481,0.14010,0.00000,143.45990,4.00000
0.15188,0.20143,0.14869,0.14297,0.21368,0.14135,0.00000,143.48488,4.00000
0.15289,0.20074,0.14847,0.14263,0.21288,0.14238,0.00000,143.50985,4.00000
0.15356,0.20057,0.14881,0.14281,0.21169,0.14256,0.00000,143.53483,4.00000
0.15396,0.20085,0.14938,0.14342,0.21039,0.14200,0.00000,143.55980,4.00000
0.15447,0.20116,0.14960,0.14385,0.20923,0.14168,0.00000,143.58478,4.00000
0.15533,0.20111,0.14958,0.14389,0.20793,0.14216,0.00000,143.60976,4.00000
0.15610,0.20077,0.14911,0.14351,0.20772,0.14278,0.00000,143.63473,4.00000
0.15624,0.20006,0.14792,0.14285,0.21009,0.14283,0.00000,143.65971,4.00000
0.15541,0.19965,0.14624,0.14223,0.21475,0.14171,0.00000,143.68468,4.00000
0.15415,0.19993,0.14462,0.14167,0.21985,0.13977,0.00000,143.70966,4.00000
0.15325,0.20079,0.14339,0.14117,0.22355,0.13785,0.00000,143.73463,4.00000
0.15239,0.20204,0.14241,0.14060,0.22585,0.13671,0.00000,143.75961,4.00000
0.15092,0.20379,0.14153,0.13981,0.22752,0.13643,0.00000,143.78459,4.00000
0.14906,0.20616,0.14012,0.13903,0.22917,0.13646,0.00000,143.80956,4.00000
0.14746,0.20878,0.13845,0.13876,0.23010,0.13645,0.00000,143.83454,4.00000
0.14649,0.21093,0.13700,0.13867,0.23012,0.13679,0.00000,143.85951,4.00000
0.14599,0.21220,0.13634,0.13847,0.22998,0.13702,0.00000,143.88449,4.00000
0.14558,0.21260,0.13677,0.13853,0.22956,0.13697,0.00000,143.90946,4.00000
0.14545,0.21270,0.13779,0.13900,0.22798,0.13708,0.00000,143.93444,4.00000
0.14548,0.21267,0.13894,0.13963,0.22575,0.13753,0.00000,143.95941,4.00000
0.14544,0.21260,0.13979,0.14003,0.22430,0.13783,0.00000,143.98439,4.00000
0.14523,0.21262,0.14027,0.14013,0.22393,0.13783,0.00000,144.00937,4.00000
0.14516,0.21222,0.14053,0.14012,0.22453,0.13745,0.00000,144.03434,4.00000
0.14511,0.21139,0.14065,0.14012,0.22571,0.13703,0.00000,144.05932,4.00000
0.14530,0.21020,0.14061,0.14042,0.22696,0.13652,0.00000,144.08429,4.00000
0.14583,0.20887,0.13992,0.14114,0.22777,0.13647,0.00000,144.10927,4.00000
0.14645,0.20804,0.13906,0.14164,0.22785,0.13695,0.00000,144.13424,4.00000
0.14705,0.20811,0.13814,0.14227,0.22647,0.13796,0.00000,144.15922,4.00000
0.14768,0.20874,0.13708,0.14291,0.22481,0.13878,0.00000,144.18420,4.00000
0.14829,0.20858,0.13669,0.14363,0.22347,0.13934,0.00000,144.20917,4.00000
0.14811,0.20740,0.13683,0.14474,0.22331,0.13961,0.00000,144.23415,4.00000
0.14730,0.20532,0.13720,0.14697,0.22321,0.13999,0.00000,144.25912,4.00000
0.14705,0.20290,0.13751,0.14947,0.22242,0.14064,0.00000,144.28410,4.00000
0.14769,0.20065,0.13682,0.15118,0.22315,0.14051,0.00000,144.30907,4.00000
0.14939,0.19909,0.13442,0.15220,0.22539,0.13951,0.00000,144.33405,4.00000
0.15210,0.19782,0.13116,0.15263,0.22786,0.13843,0.00000,144.35902,4.00000
0.15497,0.19700,0.12847,0.15301,0.22897,0.13759,0.00000,144.38400,4.00000
0.15722,0.19678,0.12800,0.15306,0.22837,0.13657,0.00000,144.40898,4.00000
0.15829,0.19692,0.12970,0.15321,0.22641,0.13547,0.00000,144.43395,4.00000
0.15833,0.19730,0.13177,0.15303,0.22477,0.13479,0.00000,144.45893,4.00000
0.15616,0.19738,0.13367,0.15330,0.22459,0.13491,0.00000,144.48390,4.00000
0.15266,0.19747,0.13491,0.15392,0.22593,0.13511,0.00000,144.50888,4.00000
0.14951,0.19760,0.13482,0.15406,0.22859,0.13541,0.00000,144.53385,4.00000
0.14762,0.19775,0.13328,0.15398,0.23160,0.13577,0.00000,144.55883,4.00000
0.14719,0.19758,0.13120,0.15332,0.23417,0.13655,0.00000,144.58380,4.00000
0.14729,0.19726,0.12977,0.15202,0.23619,0.13747,0.00000,144.60878,4.00000
0.14734,0.19675,0.12930,0.15059,0.23771,0.13831,0.00000,144.63376,4.00000
0.14722,0.19564,0.13004,0.14965,0.23826,0.13919,0.00000,144.65873,4.00000
0.14678,0.19428,0.13174,0.14844,0.23849,0.14027,0.00000,144.68371,4.00000
0.14619,0.19333,0.13344,0.14694,0.23876,0.14133,0.00000,144.70868,4.00000
0.14585,0.19267,0.13457,0.14560,0.23937,0.14194,0.00000,144.73366,4.00000
0.14535,0.19257,0.13542,0.14441,0.24017,0.14209,0.00000,144.75863,4.00000
0.14507,0.19278,0.13598,0.14358,0.24077,0.14182,0.00000,144.78361,4.00000
0.14499,0.19384,0.13579,0.14342,0.24049,0.14147,0.00000,144.80859,4.00000
0.14464,0.19552,0.13514,0.14382,0.23963,0.14126,0.00000,144.83356,4.00000
0.14441,0.19723,0.13442,0.14455,0.23867,0.14071,0.00000,144.85854,4.00000
0.14445,0.19868,0.13347,0.14524,0.23810,0.14007,0.00000,144.88351,4.00000
0.14430,0.20012,0.13181,0.14569,0.23841,0.13967,0.00000,144.90849,4.00000
0.14401,0.20170,0.12968,0.14581,0.23928,0.13952,0.00000,144.93346,4.00000
0.14367,0.20301,0.12757,0.14557,0.24032,0.13986,0.00000,144.95844,4.00000
0.14308,0.20367,0.12622,0.14534,0.24154,0.14014,0.00000,144.98341,4.00000
0.14260,0.20364,0.12545,0.14530,0.24308,0.13995,0.00000,145.00839,4.00000
0.14258,0.20322,0.12495,0.14552,0.24459,0.13915,0.00000,145.03337,4.00000
0.14303,0.20266,0.12480,0.14581,0.24589,0.13782,0.00000,145.05834,4.00000
0.14320,0.20181,0.12480,0.14571,0.24795,0.13653,0.00000,145.08332,4.00000
0.14293,0.20138,0.12528,0.14535,0.24975,0.13532,0.00000,145.10829,4.00000
0.14327,0.20188,0.12587,0.14535,0.24932,0.13432,0.00000,145.13327,4.00000
0.14387,0.20286,0.12647,0.14575,0.24701,0.13405,0.00000,145.15824,4.00000
0.14476,0.20319,0.12760,0.14604,0.24411,0.13430,0.00000,145.18322,4.00000
0.14562,0.20330,0.12886,0.14590,0.24182,0.13450,0.00000,145.20820,4.00000
0.14656,0.20353,0.12996,0.14613,0.23954,0.13429,0.00000,145.23317,4.00000
0.14801,0.20320,0.13135,0.14657,0.23722,0.13365,0.00000,145.25815,4.00000
0.14891,0.20304,0.13320,0.14686,0.23504,0.13294,0.00000,145.28312,4.00000
0.14909,0.20348,0.13542,0.14716,0.23214,0.13271,0.00000,145.30810,4.00000
0.14902,0.20404,0.13777,0.14719,0.22850,0.13348,0.00000,145.33307,4.00000
0.14912,0.20365,0.13964,0.14703,0.22510,0.13545,0.00000,145.35805,4.00000
0.14954,0.20328,0.14034,0.14652,0.22276,0.13757,0.00000,145.38302,4.00000
0.14996,0.20300,0.14001,0.14628,0.22145,0.13930,0.00000,145.40800,4.00000
0.15073,0.20275,0.13888,0.14657,0.22080,0.14026,0.00000,145.43298,4.00000
0.15145,0.20299,0.13822,0.14653,0.22036,0.14046,0.00000,145.45795,4.00000
0.15152,0.20420,0.13815,0.14629,0.21985,0.13999,0.00000,145.48293,4.00000
0.15164,0.20590,0.13786,0.14636,0.21846,0.13978,0.00000,145.50790,4.00000
0.15207,0.20692,0.13698,0.14661,0.21697,0.14045,0.00000,145.53288,4.00000
0.15240,0.20728,0.13544,0.14672,0.21599,0.14217,0.00000,145.55785,4.00000
0.15235,0.20776,0.13324,0.14634,0.21578,0.14454,0.00000,145.58283,4.00000
0.15201,0.20854,0.13101,0.14558,0.21647,0.14637,0.00000,145.60780,4.00000
0.15119,0.20953,0.12948,0.14521,0.21749,0.14710,0.00000,145.63278,4.00000
0.14972,0.20981,0.12875,0.14539,0.21922,0.14711,0.00000,145.65776,4.00000
0.14823,0.20858,0.12888,0.14628,0.22119,0.14685,0.00000,145.68273,4.00000
0.14776,0.20594,0.12972,0.14771,0.22289,0.14598,0.00000,145.70771,4.00000
0.14831,0.20305,0.13116,0.14934,0.22380,0.14434,0.00000,145.73268,4.00000
0.14897,0.20029,0.13245,0.15092,0.22475,0.14262,0.00000,145.75766,4.00000
0.14932,0.19776,0.13260,0.15179,0.22706,0.14147,0.00000,145.78263,4.00000
0.14967,0.19545,0.13157,0.15150,0.23123,0.14059,0.00000,145.80761,4.00000
0.15029,0.19335,0.13046,0.15065,0.23589,0.13936,0.00000,145.83259,4.00000
0.15090,0.19165,0.12996,0.15002,0.23977,0.13770,0.00000,145.85756,4.00000
0.15182,0.18987,0.13019,0.14968,0.24192,0.13652,0.00000,145.88254,4.00000
0.15283,0.18818,0.13088,0.14903,0.24317,0.13591,0.00000,145.90751,4.00000
0.15362,0.18658,0.13186,0.14850,0.24332,0.13611,0.00000,145.93249,4.00000
0.15380,0.18524,0.13294,0.14814,0.24309,0.13679,0.00000,145.95746,4.00000
0.15380,0.18451,0.13373,0.14783,0.24299,0.13713,0.00000,145.98244,4.00000
0.15370,0.18410,0.13436,0.14738,0.24331,0.13715,0.00000,146.00741,4.00000
0.15380,0.18398,0.13541,0.14708,0.24295,0.13678,0.00000,146.03239,4.00000
0.15426,0.18458,0.13740,0.14690,0.24078,0.13608,0.00000,146.05737,4.00000
0.15409,0.18628,0.13978,0.14662,0.23762,0.13562,0.00000,146.08234,4.00000
0.15336,0.18871,0.14145,0.14600,0.23487,0.13561,0.00000,146.10732,4.00000
0.15266,0.19113,0.14225,0.14541,0.23277,0.13578,0.00000,146.13229,4.00000
0.15216,0.19324,0.14259,0.14511,0.23100,0.13591,0.00000,146.15727,4.00000
0.15180,0.19485,0.14357,0.14474,0.22899,0.13605,0.00000,146.18224,4.00000
0.15226,0.19548,0.14587,0.14410,0.22634,0.13596,0.00000,146.20722,4.00000
0.15364,0.19529,0.14865,0.14332,0.22299,0.13610,0.00000,146.23220,4.00000
0.15562,0.19447,0.15064,0.14237,0.21968,0.13723,0.00000,146.25717,4.00000
0.15713,0.19364,0.15094,0.14154,0.21748,0.13926,0.00000,146.28215,4.00000
0.15836,0.19337,0.14980,0.14078,0.21651,0.14118,0.00000,146.30712,4.00000
0.15918,0.19339,0.14830,0.14060,0.21642,0.14210,0.00000,146.33210,4.00000
0.15902,0.19315,0.14811,0.14172,0.21641,0.14159,0.00000,146.35707,4.00000
0.15796,0.19292,0.14938,0.14416,0.21550,0.14008,0.00000,146.38205,4.00000
